position_id,timestamp,amount0,amount1,liquidity,current_tick,current,type,owner,prices_token0_usd,prices_token0_eth,prices_token0_token1,prices_token0_token_key,prices_token1_usd,prices_token1_eth,prices_token1_token0,prices_token1_token_key,prices_native_token_usd,prices_native_token_eth,prices_native_token_token0,prices_native_token_token1,prices_native_token_token_key
625108_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0.0,0.0,0,-47892,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1,1807.280808,1,120.0701605,1,native-token
711270_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0.0,0.0,0,-47892,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1,1807.280808,1,120.0701605,1,native-token
735437_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0.0,0.0,0,-47892,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1,1807.280808,1,120.0701605,1,native-token
374486_0x84754ff267164b75413ad01f35429e52125c0cdf,1745830649,618.5645450000001,4.437574748,158932020120126663644,-47892,True,current-amount-state,0x84754ff267164b75413ad01f35429e52125c0cdf,15.05187301,0.00832846392405364,0.008328463924,token0,1807.280808,1,120.0701605,token1,1807.280808,1,120.0701605,1,native-token
40424_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1745830626,1859227.461,0.1911656436,6622510058660982167,-68833,True,current-amount-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,0.0001852745028,1.0251561461283857e-07,1.025156146e-07,token0,1807.280808,1,9754611.566,token1,1807.280808,1,9754611.566,1,native-token
342234_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830639,0,0.0,0,925,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1982.589441,1.0970013253557902,1.097001325,token0,1807.280808,1,0.9115759269,token1,1807.280808,1,0.9115759269,1,native-token
319055_0x75e126db7f730fada6c3b879413bea339a357e50,1745830618,0,0.0,0,269865,True,current-amount-state,0x75e126db7f730fada6c3b879413bea339a357e50,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
362598_0x75e126db7f730fada6c3b879413bea339a357e50,1745830618,0,0.0,0,269865,True,current-amount-state,0x75e126db7f730fada6c3b879413bea339a357e50,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
919979_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1745830626,0.37924547909999995,19.85396892,27439985342063,269851,True,current-amount-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
21550_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1745830637,0,0.0,0,269865,True,current-amount-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
919978_0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,1745830637,0.0,0.0,0,269865,True,current-amount-state,0x0bcc7af222cb7b848fc8f2b9c11978bc3cc6ac59,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
930187_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830638,0.01652913476,2.32544175,6298445636415,269865,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
316872_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830639,0,0.0,0,269865,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
413103_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830639,0,0.0,0,269865,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
735475_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0,0.0,0,269865,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
700368_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0,0.0,0,269865,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
347762_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0,0.0,0,269865,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
433520_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0,0.0,0,269865,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
680042_0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,1745830645,0.0,0.0,0,269865,True,current-amount-state,0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
525510_0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,1745830645,0,0.0,0,269865,True,current-amount-state,0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
775365_0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,1745830645,0,0.0,0,269865,True,current-amount-state,0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
536315_0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,1745830645,0,0.0,0,269865,True,current-amount-state,0x17ac2eeaf4eeefab2379118d8ffde37188243bbf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
395562_0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,1745830651,0,0.0,0,269865,True,current-amount-state,0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
465977_0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,1745830651,0,0.0,0,269865,True,current-amount-state,0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
362016_0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,1745830651,0,0.0,0,269865,True,current-amount-state,0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
369030_0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,1745830651,0,0.0,0,269865,True,current-amount-state,0x8c9af878a44678b49aef8c60ab0e90ffd9271e54,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
222580_0x077490ea44ead91c83d019b96cb9792ec04175cf,1745830655,0,0.0,0,269865,True,current-amount-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
356394_0x077490ea44ead91c83d019b96cb9792ec04175cf,1745830655,0,0.0,0,269865,True,current-amount-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
680011_0x077490ea44ead91c83d019b96cb9792ec04175cf,1745830655,0,0.0,0,269865,True,current-amount-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
357202_0x077490ea44ead91c83d019b96cb9792ec04175cf,1745830655,0,0.0,0,269865,True,current-amount-state,0x077490ea44ead91c83d019b96cb9792ec04175cf,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
590366_0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,1745830658,0,0.0,0,269865,True,current-amount-state,0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
590560_0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,1745830658,0,0.0,0,269851,True,current-amount-state,0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
590566_0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,1745830658,0,0.0,0,269879,True,current-amount-state,0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
603758_0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,1745830658,0,0.0,0,269865,True,current-amount-state,0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
680850_0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,1745830658,0,0.0,0,269865,True,current-amount-state,0x08e9e9424f7342618d5d66a64ad370b4bba1c25d,94518.72536,52.298859679326824,52.29885968,token0,1807.280808,1,0.01912087579,token1,1807.280808,1,0.01912087579,1,native-token
649891_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
728805_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
670895_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
684812_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
633962_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
640383_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
629773_0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,1745830656,0,0.0,0,269865,True,current-amount-state,0xa028bef2835cab01d39dc3ff34abc46a2f665bb4,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
864605_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830672,0,0.0,0,269851,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
462639_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830673,0,0.0,0,269865,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
360825_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830672,0,0.0,0,269851,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
453388_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830672,0,0.0,0,269851,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
820607_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830672,0,0.0,0,269851,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
821636_0x85e01add9bcc25918c330c42deea69ce5be3ec5d,1745830673,0,0.0,0,269851,True,current-amount-state,0x85e01add9bcc25918c330c42deea69ce5be3ec5d,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
514953_0xaff0915364800bd6a97f1d7a23f58ee4b1225053,1745830687,0,0.0,0,269865,True,current-amount-state,0xaff0915364800bd6a97f1d7a23f58ee4b1225053,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
850809_0xb515c3052193d329b34dccfc9e25750b7df0c40b,1745830692,0,0.0,0,269865,True,current-amount-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
737539_0xbf246450f226f236ffd523dd527d28c5a852d6dd,1745830708,0,61.53926424,506076375994669,269865,True,current-amount-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
349052_0xbf246450f226f236ffd523dd527d28c5a852d6dd,1745830708,0,142.9285905,1710993426528202,269851,True,current-amount-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,94740.41669,52.421525356600384,52.42152536,token0,1807.280808,1,0.0190761332,token1,1807.280808,1,0.0190761332,1,native-token
4380_0xbf246450f226f236ffd523dd527d28c5a852d6dd,1745830716,0,0.0,0,922,True,current-amount-state,0xbf246450f226f236ffd523dd527d28c5a852d6dd,1981.502401,1.0959572104265374,1.09595721,token0,1808.010734,1,0.9124443824,token1,1808.010734,1,0.9124443824,1,native-token
2306_0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1745830644,0.0,0,0,10919,True,current-amount-state,0xd504bd85eb78e6f37afd2d6124edfce14c0b037b,1807.285639,1,2.980038261,token0,606.4639043,0.3355661614323503,0.3355661614,token1,606.4639043,0.3355661614323503,0.3355661614,1,native-token
1846141_0xb515c3052193d329b34dccfc9e25750b7df0c40b,1745830690,18.17774027,0,365047566332716,-269871,True,current-amount-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1808.510438,1,0.01914481682,token0,94464.75541,52.23345877744775,52.23345878,token1,1808.510438,1,1,0.01914481682,native-token
1846088_0xb515c3052193d329b34dccfc9e25750b7df0c40b,1745830692,0.0,0,0,-269871,True,current-amount-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1808.510438,1,0.01914481682,token0,94464.75541,52.23345877744775,52.23345878,token1,1808.510438,1,1,0.01914481682,native-token
4128481_0xb515c3052193d329b34dccfc9e25750b7df0c40b,1745830692,0.0,0,0,-269856,True,current-amount-state,0xb515c3052193d329b34dccfc9e25750b7df0c40b,1809.481207,1,0.01909480889,token0,94762.9912,52.37025444122263,52.37025444,token1,1809.481207,1,1,0.01909480889,native-token
930208_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830638,0.06399874923,0.1311828706,1206757892,-6,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,94518.72536,52.298859679326824,0.9971287842,token0,94790.89046,52.44945337763405,1.002879483,token1,1807.280808,1,0.01912087579,0.01906597563,native-token
930217_0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1745830638,1038.158088,0.010976639299999999,33757202,-68524,True,current-amount-state,0x2f4594ffe5868c25e941b5a03af3f8d0deb52505,1.0,0.0005533174456030549,1.054953693e-05,token0,94790.89046,52.44945337763405,94790.89046,token1,1807.280808,1,1807.280808,0.01906597563,native-token
